,Unnamed: 0,driver,country,status,timestamp,lat,lon
75,75,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:00:04.614000+00:00,2.98425,36.71582
76,76,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:01:03.918000+00:00,2.98611,36.71969
77,77,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:02:03.746000+00:00,2.9886,36.72339
78,78,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:03:03.656000+00:00,2.99113,36.72758
79,79,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:04:03.879000+00:00,2.99345,36.73333
80,92,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:17:03.566000+00:00,3.02374,36.75092
81,93,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:18:04.230000+00:00,3.03144,36.73439
82,94,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:19:03.557000+00:00,3.05079,36.73213
83,95,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:20:04.020000+00:00,3.05468,36.73232
84,96,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:21:03.835000+00:00,3.05526,36.7331
85,97,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:22:03.481000+00:00,3.05477,36.73304
86,98,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:23:03.796000+00:00,3.05234,36.73588
87,99,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:24:04.016000+00:00,3.04952,36.73846
88,100,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:25:03.954000+00:00,3.04947,36.73823
89,101,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:26:03.532000+00:00,3.04958,36.73827
90,102,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:27:03.925000+00:00,3.04967,36.73844
91,103,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:28:03.617000+00:00,3.04966,36.73842
92,104,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:29:03.609000+00:00,3.04966,36.7384
93,105,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:30:05.020000+00:00,3.04975,36.73843
94,106,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:31:03.647000+00:00,3.04967,36.73843
95,107,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:32:03.571000+00:00,3.0496,36.73828
96,108,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:33:03.763000+00:00,3.04957,36.73823
97,109,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:34:03.477000+00:00,3.04962,36.7383
98,110,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:35:03.603000+00:00,3.04961,36.7383
99,111,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:36:03.562000+00:00,3.04968,36.73822
100,113,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:38:03.666000+00:00,3.05447,36.73188
101,114,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:39:04.046000+00:00,3.0687,36.7211
102,115,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:40:03.696000+00:00,3.09356,36.71234
103,116,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:41:03.522000+00:00,3.1164,36.70233
104,117,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:42:03.811000+00:00,3.13232,36.69314
105,118,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:43:03.660000+00:00,3.15865,36.69566
106,119,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:44:04.097000+00:00,3.18612,36.69543
107,120,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:45:03.961000+00:00,3.20348,36.70499
108,121,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:46:03.689000+00:00,3.22103,36.71382
109,122,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:47:03.548000+00:00,3.24045,36.71584
110,123,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:48:04.222000+00:00,3.25573,36.72006
111,124,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:49:03.587000+00:00,3.27998,36.71623
112,125,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:50:04.166000+00:00,3.30467,36.71745
113,126,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:51:03.989000+00:00,3.32897,36.71956
114,127,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:52:03.687000+00:00,3.34835,36.72329
115,128,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:53:03.528000+00:00,3.34841,36.72508
116,129,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:54:04.036000+00:00,3.34632,36.72898
117,130,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:55:03.766000+00:00,3.34262,36.73435
118,131,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:56:03.674000+00:00,3.34416,36.73823
119,132,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:57:03.714000+00:00,3.34665,36.74002
120,133,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:58:03.765000+00:00,3.34803,36.74258
121,134,593f4da04ec04600269fcf33,DZA,ONLINE,2023-01-05 03:59:04.034000+00:00,3.34892,36.74239
364,409,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:02:03.746000+00:00,3.05129,36.77137
365,410,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:03:03.656000+00:00,3.05038,36.76968
366,411,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:04:03.879000+00:00,3.04991,36.76951
367,412,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:05:03.582000+00:00,3.04414,36.7629
368,413,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:06:03.912000+00:00,3.04672,36.75653
369,414,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:07:03.558000+00:00,3.05164,36.75174
370,415,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:08:03.734000+00:00,3.05847,36.75025
371,416,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:09:03.945000+00:00,3.06533,36.74603
372,417,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:10:04.023000+00:00,3.07082,36.74346
373,418,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:11:03.574000+00:00,3.07148,36.74297
374,419,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:12:03.933000+00:00,3.07148,36.74297
375,420,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:13:03.642000+00:00,3.07151,36.74295
376,421,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:14:03.603000+00:00,3.0715,36.74295
377,422,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:15:04.262000+00:00,3.07152,36.74295
378,423,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:16:03.588000+00:00,3.07147,36.74295
379,424,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 03:17:03.566000+00:00,3.07148,36.74292
