,Unnamed: 0,driver,country,status,timestamp,lat,lon
438,483,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:16:03.594000+00:00,3.08647,36.74714
439,484,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:17:03.646000+00:00,3.07812,36.75012
440,485,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:18:04.087000+00:00,3.07132,36.75179
441,486,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:19:03.656000+00:00,3.06586,36.75553
442,487,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:20:04.373000+00:00,3.06676,36.7548
443,488,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:21:03.623000+00:00,3.06762,36.75392
444,489,5971534a2affbf0026a42abe,DZA,ONLINE,2023-01-05 04:22:03.598000+00:00,3.06762,36.75392
1369,1928,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:00:05.168000+00:00,3.1658,36.73249
1370,1929,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:01:04.114000+00:00,3.1658,36.73249
1371,1930,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:02:03.622000+00:00,3.1658,36.73249
1372,1931,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:03:03.827000+00:00,3.1658,36.73248
1373,1932,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:04:03.694000+00:00,3.16581,36.73248
1374,1933,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:05:03.618000+00:00,3.16581,36.73248
1375,1934,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:06:04.058000+00:00,3.16581,36.73248
1376,1935,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:07:03.662000+00:00,3.16581,36.73248
1377,1936,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:08:03.614000+00:00,3.16581,36.73247
1378,1937,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:09:03.867000+00:00,3.16581,36.73247
1379,1938,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:10:03.987000+00:00,3.16581,36.73246
1380,1939,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:11:03.498000+00:00,3.16582,36.73246
1381,1940,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:12:03.986000+00:00,3.16581,36.73245
1382,1941,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:13:04.075000+00:00,3.16581,36.73245
1383,1942,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:14:03.813000+00:00,3.16581,36.73245
1384,1943,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:15:03.753000+00:00,3.16581,36.73245
1385,1944,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:16:03.594000+00:00,3.16581,36.73245
1386,1945,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:17:03.646000+00:00,3.16581,36.73245
1387,1946,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:18:04.087000+00:00,3.16581,36.73245
1388,1947,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:19:03.656000+00:00,3.16581,36.73245
1389,1948,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:20:04.373000+00:00,3.16581,36.73245
1390,1949,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:21:03.623000+00:00,3.16581,36.73245
1391,1950,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:22:03.598000+00:00,3.16581,36.73244
1392,1951,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:23:04.392000+00:00,3.16581,36.73244
1393,1952,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:24:03.753000+00:00,3.16581,36.73244
1394,1953,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:25:03.995000+00:00,3.16581,36.73244
1395,1954,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:26:03.635000+00:00,3.16581,36.73244
1396,1955,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:27:04.114000+00:00,3.16581,36.73244
1397,1956,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:28:03.500000+00:00,3.16581,36.73243
1398,1957,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:29:03.527000+00:00,3.16581,36.73243
1399,1958,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:30:04.543000+00:00,3.16581,36.73243
1400,1959,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:31:03.892000+00:00,3.16581,36.73243
1401,1960,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:32:03.635000+00:00,3.16581,36.73243
1402,1961,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:33:03.976000+00:00,3.16581,36.73243
1403,1962,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:34:03.661000+00:00,3.16581,36.73243
1404,1963,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:35:03.818000+00:00,3.16581,36.73243
1405,1964,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:36:03.587000+00:00,3.16581,36.73243
1406,1965,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:40:04.053000+00:00,3.16581,36.73242
1407,1966,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:41:03.535000+00:00,3.16581,36.73242
1408,1967,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:42:03.923000+00:00,3.16581,36.73242
1409,1968,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:43:03.499000+00:00,3.16581,36.73242
1410,1969,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:44:03.879000+00:00,3.16581,36.73241
1411,1970,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:45:03.762000+00:00,3.16582,36.73241
1412,1971,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:46:03.738000+00:00,3.16582,36.73241
1413,1972,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:47:03.739000+00:00,3.16582,36.73241
1414,1973,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:48:03.758000+00:00,3.16581,36.73241
1415,1974,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:49:03.993000+00:00,3.16581,36.73241
1416,1975,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:50:03.721000+00:00,3.16581,36.73241
1417,1976,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:53:03.515000+00:00,3.16581,36.73241
1418,1977,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:54:03.670000+00:00,3.16581,36.73241
1419,1978,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:55:03.531000+00:00,3.16581,36.73241
1420,1979,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:58:03.639000+00:00,3.16582,36.73241
1421,1980,59b8f64dc6e5040026552e4d,DZA,ONLINE,2023-01-05 04:59:03.661000+00:00,3.16636,36.733
3607,5381,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:54:03.670000+00:00,2.97052,36.81123
3608,5382,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:55:03.531000+00:00,2.97065,36.81127
3609,5383,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:56:03.510000+00:00,2.97142,36.81366
3610,5384,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:57:04.544000+00:00,2.97826,36.81379
3611,5385,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:58:03.639000+00:00,2.98675,36.81254
3612,5386,5a045a32c0f2aa0026239ef5,DZA,ONLINE,2023-01-05 04:59:03.661000+00:00,2.99453,36.81491
5925,10033,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:11:03.498000+00:00,3.2345,36.7637
5926,10034,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:12:03.986000+00:00,3.23216,36.76165
5927,10035,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:13:04.075000+00:00,3.22338,36.75511
5928,10036,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:14:03.813000+00:00,3.21813,36.75593
5929,10037,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:15:03.753000+00:00,3.20206,36.74797
5930,10038,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:16:03.594000+00:00,3.19467,36.74482
5931,10039,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:17:03.646000+00:00,3.19606,36.73223
5932,10040,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:18:04.087000+00:00,3.18327,36.72788
5933,10041,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:19:03.656000+00:00,3.16308,36.72824
5934,10042,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:20:04.373000+00:00,3.15484,36.73074
5935,10043,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:21:03.623000+00:00,3.11738,36.74199
5936,10044,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:22:03.598000+00:00,3.09759,36.74623
5937,10045,5a234d455566760026eee822,DZA,ONLINE,2023-01-05 04:23:04.392000+00:00,3.09109,36.74733
6224,11905,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:00:05.168000+00:00,3.07078,36.74284
6225,11906,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:01:04.114000+00:00,3.07078,36.74284
6226,11907,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:02:03.622000+00:00,3.07078,36.74284
6227,11908,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:03:03.827000+00:00,3.07078,36.74284
6228,11909,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:04:03.694000+00:00,3.07078,36.74284
6229,11910,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:05:03.618000+00:00,3.07078,36.74284
6230,11911,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:06:04.058000+00:00,3.07078,36.74284
6231,11912,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:07:03.662000+00:00,3.07078,36.74284
6232,11913,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:08:03.614000+00:00,3.07078,36.74284
6233,11914,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:09:03.867000+00:00,3.07078,36.74284
6234,11915,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:10:03.987000+00:00,3.07078,36.74284
6235,11916,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:11:03.498000+00:00,3.07078,36.74284
6236,11917,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:12:03.986000+00:00,3.07078,36.74284
6237,11918,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:13:04.075000+00:00,3.07078,36.74284
6238,11923,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:18:04.087000+00:00,3.07078,36.74284
6239,11924,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:19:03.656000+00:00,3.07078,36.74284
6240,11925,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:20:04.373000+00:00,3.07078,36.74284
6241,11926,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:21:03.623000+00:00,3.07078,36.74284
6242,11927,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:22:03.598000+00:00,3.07078,36.74284
6243,11928,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:23:04.392000+00:00,3.07078,36.74284
6244,11929,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:24:03.753000+00:00,3.07078,36.74284
6245,11930,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:25:03.995000+00:00,3.07078,36.74284
6246,11931,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:26:03.635000+00:00,3.07078,36.74284
6247,11932,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:27:04.114000+00:00,3.07078,36.74284
6248,11933,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:28:03.500000+00:00,3.07078,36.74284
6249,11934,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:29:03.527000+00:00,3.07078,36.74284
6250,11935,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:30:04.543000+00:00,3.07078,36.74284
6251,11936,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:31:03.892000+00:00,3.07078,36.74284
6252,11937,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:32:03.635000+00:00,3.07078,36.74284
6253,11938,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:33:03.976000+00:00,3.07078,36.74284
6254,11939,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:34:03.661000+00:00,3.07078,36.74284
6255,11940,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:35:03.818000+00:00,3.07078,36.74284
6256,11941,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:36:03.587000+00:00,3.07078,36.74284
6257,11942,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:37:03.608000+00:00,3.07078,36.74284
6258,11943,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:38:03.643000+00:00,3.07,36.74399
6259,11944,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:39:03.697000+00:00,3.06911,36.73848
6260,11945,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:40:04.053000+00:00,3.05965,36.73956
6261,11946,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:41:03.535000+00:00,3.05001,36.73931
6262,11947,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:42:03.923000+00:00,3.04795,36.73593
6263,11948,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:43:03.499000+00:00,3.04962,36.7324
6264,11949,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:44:03.879000+00:00,3.1618,36.69484
6265,11950,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:45:03.762000+00:00,3.1618,36.69484
6266,11951,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:46:03.738000+00:00,3.1618,36.69484
6267,11952,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:47:03.739000+00:00,3.1618,36.69484
6268,11953,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:48:03.758000+00:00,3.1618,36.69484
6269,11954,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:49:03.993000+00:00,3.1618,36.69484
6270,11955,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:50:03.721000+00:00,3.1618,36.69484
6271,11956,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:51:03.701000+00:00,3.1618,36.69484
6272,11957,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:52:03.706000+00:00,3.1618,36.69484
6273,11958,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:53:03.515000+00:00,3.1618,36.69484
6274,11959,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:54:03.670000+00:00,3.1618,36.69484
6275,11960,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:55:03.531000+00:00,3.1618,36.69484
6276,11961,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:56:03.510000+00:00,3.1618,36.69484
6277,11962,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:57:04.544000+00:00,3.1618,36.69484
6278,11963,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:58:03.639000+00:00,3.1618,36.69484
6279,11964,5a3128fc61613300262d352b,DZA,ONLINE,2023-01-05 04:59:03.661000+00:00,3.1618,36.69484
7233,13433,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:00:05.168000+00:00,-1.37442,34.8837
7234,13434,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:01:04.114000+00:00,-1.37442,34.8837
7235,13435,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:02:03.622000+00:00,-1.37442,34.8837
7236,13436,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:03:03.827000+00:00,-1.37442,34.8837
7237,13437,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:04:03.694000+00:00,-1.37442,34.8837
7238,13438,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:05:03.618000+00:00,-1.37442,34.8837
7239,13439,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:06:04.058000+00:00,-1.37442,34.8837
7240,13440,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:07:03.662000+00:00,-1.37442,34.8837
7241,13441,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:08:03.614000+00:00,-1.37442,34.8837
7242,13442,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:09:03.867000+00:00,-1.37442,34.8837
7243,13443,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:10:03.987000+00:00,-1.37442,34.8837
7244,13444,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:11:03.498000+00:00,-1.37442,34.8837
7245,13445,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:12:03.986000+00:00,-1.37442,34.8837
7246,13446,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:13:04.075000+00:00,-1.37442,34.8837
7247,13447,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:14:03.813000+00:00,-1.37442,34.8837
7248,13448,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:15:03.753000+00:00,-1.37442,34.8837
7249,13449,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:16:03.594000+00:00,-1.37442,34.8837
7250,13450,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:17:03.646000+00:00,-1.37442,34.8837
7251,13451,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:18:04.087000+00:00,-1.37442,34.8837
7252,13452,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:19:03.656000+00:00,-1.37442,34.8837
7253,13453,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:20:04.373000+00:00,-1.37442,34.8837
7254,13454,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:21:03.623000+00:00,-1.37442,34.8837
7255,13455,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:22:03.598000+00:00,-1.37428,34.88358
7256,13456,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:23:04.392000+00:00,-1.37447,34.88392
7257,13457,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:24:03.753000+00:00,-1.37443,34.88372
7258,13458,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:25:03.995000+00:00,-1.37405,34.88379
7259,13459,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:26:03.635000+00:00,-1.37444,34.88375
7260,13460,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:27:04.114000+00:00,-1.37428,34.88379
7261,13461,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:28:03.500000+00:00,-1.37428,34.88379
7262,13462,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:29:03.527000+00:00,-1.37428,34.88379
7263,13463,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:30:04.543000+00:00,-1.37428,34.88379
7264,13464,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:31:03.892000+00:00,-1.37428,34.88379
7265,13465,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:32:03.635000+00:00,-1.37428,34.88379
7266,13467,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:34:03.661000+00:00,-1.37428,34.88379
7267,13468,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:35:03.818000+00:00,-1.37428,34.88379
7268,13469,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:36:03.587000+00:00,-1.37428,34.88379
7269,13470,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:37:03.608000+00:00,-1.37428,34.88379
7270,13471,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:38:03.643000+00:00,-1.37428,34.88379
7271,13472,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:39:03.697000+00:00,-1.37428,34.88379
7272,13473,5a3180f6fee4060026cd8d33,DZA,ONLINE,2023-01-05 04:40:04.053000+00:00,-1.37428,34.88379
